,data,flag
1039,"canucks' sedin in running to keep hart trophy in the family daniel sedin was among the three finalists named for the hart memorial trophy thursday, giving him a chance to capture the most valuable player award a year after his twin brother and vancouver team mate won the sport's highest individual honor.",0
1040,usc's pat haden will talk about alcohol with coach kevin o'neill now that southern california has been bounced from the ncaa tournament trojans coach kevin o'neill is headed for a serious conversation about ...,0
1041,"handzus' last-minute goal lifts kings over stars with the game seemingly headed for overtime, michal handzus carved out space in front of the net and grabbed a critical two points for the los ...",0
1042,rome suspended as league vows to clean up cup finals aaron rome was given the longest suspension in cup finals history after his hit in game 3 left the bruins' nathan horton with a severe concussion.,0
1043,"phillies 11, mets 0: halladay earns first win as phillies rout mets roy halladay pitched seven sharp innings for his first win of the season, wilson valdez had a career-high four hits, as the philadelphia phillies beat the mets on thursday.",0
1044,"another big night for derrick rose carries bulls past pesky pacers derrick rose scored 36 points, carlos boozer added 17 points and 16 rebounds, and the top-seeded chicago bulls pulled out another dramatic victory ...",0
1045,"preakness notes: maximum field expected despite loss of nehro kentucky derby runner-up nehro will skip saturday's preakness and make his next start in the june 11 belmont stakes. despite nehro's absence, ...",0
1046,"a tough task for illinois the morris twins from kansas present a problem for illinois, physically and psychologically.",0
1047,marquis pitches nationals past giants jason marquis outduelled tim lincecum to pitch the washington nationals to a 3-0 win over the san francisco giants at nationals park on friday.,0
1048,"concacaf majority suspend acting president the split in concacaf took another twist on saturday when acting president lisle austin was temporarily suspended for 'possible violations' of its statutes but declared the move against him ""illegal.""",0
1049,"up close: put me in that suit, coach the stylist rachel johnson helps the knicks' amar'e stoudemire turn heads off the court.",0
1050,"red sox slip to 0-6, lose 1-0 to indians on bunt in a season where nothing has gone right, the winless boston red sox found a new way to lose thursday. a couple of them, in fact.",0
1051,returning dave bolland sparks blackhawks to rout of canucks for six weeks chicago blackhawks center dave bolland was little more than a footnote in his team's struggle to make the playoffs and first-round ...,0
1052,"ncaa tournament delivers highest tv ratings in 20 years ncaa coverage on thursday drew an overnight household rating 5.7, meaning 5.7% of usa tv households. that's up 24% from 2010.",0
1053,tiger woods' charge fades as questions persist tiger woods roared through the front nine of the final round of the masters early sunday afternoon as if he were going to do what he had done ...,0
1054,bruins joins canucks in stanley cup final the boston bruins beat the tampa bay lightning 1-0 in a cliffhanger game seven on friday to advance to the nhl's stanley cup final against the vancouver canucks.,0
1055,"gary blair engineers women's hoops revival at texas a&amp;m texas a&amp;m women's basketball fans occupied every seat and then some at dick's last resort, near american airlines center, as tuesday night ...",0
1056,n.b.a. roundup: defensive display by wade ignites heat dwyane wade?s dazzling 55-second stretch shortly after tip-off was part of 11 blocks for miami as the heat held memphis to 39 percent shooting to win its second straight game.,0
1057,"role players help the lightning strike twice in playoff series the surprise team of the stanley cup playoffs, the tampa bay lightning, advanced to the semifinal stage of the tournament last week by sweeping the top-seeded, glamorous washington capitals, an outcome few had predicted.",0
1058,"deal gives lebron james a piece of liverpool lebron james is getting into the soccer business, aligning with the owners of the boston red sox.",0
1059,brewers' erick almonte first player on concussion dl brewers utility man erick almonte went home to sleep under supervision after becoming the first major leaguer placed on the new seven-day disabled ...,0
1060,"stars down ducks to snap nhl losing streak the dallas stars snapped a six-game losing streak with a controversial 4-3 road win over the anaheim ducks sunday, keeping their slim hopes of a playoff place alive.",0
1061,"redskins' haynesworth charged in fondling incident washington redskins football player albert haynesworth was indicted by a grand jury on tuesday for allegedly fondling a server at a swanky hotel bar in the u.s. capital, u.s. prosecutors said.",0
1062,"new police presence is hard to miss amid dodger blue after an assault outside dodger stadium left a giants fan in a coma, team officials and the los angeles police chief delivered on their promise of a 'sea of blue' response.",0
1063,"ohio state investigation now turns attention to terrelle pryor with an investigation still swirling around the ohio state football program and coach jim tressel having resigned, the future of star quarterback ...",0
